"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","s-43","s-53","s-83","s-93"
"31","SLC30A4",3937.72846211629,4.22120721813917,0.27338021592284,15.4407926114543,8.70242167092745e-54,4.33717467147836e-51,295.043588010878,6410.93163060978,504.705890893924,8540.2327389506
"32","SLC37A3",2859.07729832013,4.2364168531945,0.278393868255297,15.2173497201797,2.71300883616527e-52,1.30987457871104e-49,255.410867233297,3974.63933259293,320.057394225415,6886.20159922888
"33","GZMH",357.529275841419,6.37245180724172,0.42000970765021,15.1721536220986,5.40730603592638e-52,2.53160237136553e-49,5.28436277034408,755.345678775,11.0789098001105,658.408152020222
"34","CCL22",88040.6989650725,-4.66115604528889,0.312812781806819,-14.9007851225448,3.257293223317e-50,1.48015236177199e-47,147116.659526379,9242.18156615543,191655.907117079,4148.04765067665
"35","TBC1D4",1071.91549169377,3.42693117221304,0.231249177799462,14.819214514937,1.10063945247164e-49,4.85853701162479e-47,195.521422502731,1822.68196400054,169.876616935028,2099.58196333679
"36","MAOA",320.870241697082,6.50967440859638,0.44511714468963,14.6246319339944,1.95625942235533e-48,8.39561335427497e-46,8.8072712839068,582.497697361956,5.53945490005527,686.63654324241
"37","CHSY1",4053.68211431692,2.89429411777251,0.19937903688794,14.5165417736431,9.51930060251585e-48,3.97495119753702e-45,1040.13873862939,6789.46870990434,883.235309064367,7501.88569966957
"38","CCR2",503.458055867836,5.97195167314795,0.416547909220816,14.3367702512754,1.28916840342889e-46,5.24148732446746e-44,22.018178209767,696.577365094565,10.4634148112155,1284.7732653558
"39","C1orf186",1525.6614896628,-3.02572476525868,0.212252785276255,-14.2552888590865,4.15579144966861e-46,1.64633276659949e-43,2589.3377574686,316.311805985869,2846.04882865062,350.947566546121
"40","SUCNR1",293.673747517851,6.16810662242306,0.435753417356265,14.1550390123048,1.73841250032126e-45,6.71461828249085e-43,9.68799841229747,515.086984610869,6.77044487784533,643.149562170391
"41","EML6",2569.14635126005,-4.14566978742091,0.298540710379554,-13.8864471185529,7.65387735653815e-44,2.88420500386621e-41,3266.61691920103,283.470689517391,6460.23540344223,266.262392879557
"42","CKB",513.647462760108,-5.5393987288473,0.406566975751709,-13.6248122922562,2.85142474239379e-42,1.04891695880915e-39,1362.48486762038,25.0629573048913,648.731718295361,18.3103078197976
"43","MARCKS",3838.48993914695,-2.65972726913315,0.197394379641258,-13.4741793255051,2.21939324335483e-41,7.97433153717027e-39,6658.29709063354,1139.93243741902,6597.49078596582,958.239442569408
"44","IL4I1",2311.97894221475,3.41263718421607,0.256963389765458,13.2806357642267,2.99837559654734e-40,1.05283870378765e-37,494.087919027171,4371.32544993587,301.592544558564,4080.90985533739
"45","ARHGAP44",395.931097959053,-4.21602039868244,0.317858887875401,-13.2638115827521,3.75323673590848e-40,1.28861127932858e-37,647.334439367149,38.8907958179348,855.538034564091,41.9611220870362
"46","CNTNAP1",583.987187858237,-3.58246330049655,0.270846173761518,-13.2269297023592,6.13424134906834e-40,2.06030497485013e-37,968.799841229747,82.9670310782608,1187.28983357851,96.892045546429
"47","GCSAM",2409.55155887353,4.13034279143317,0.312406282134546,13.2210618916246,6.63209740269545e-40,2.18012563556691e-37,180.549061320089,3526.09882082609,338.522243892266,5593.03610945567
"48","ABCA6",557.108544958778,-4.94274214494629,0.375614512123799,-13.159081945474,1.50908336460098e-39,4.8573620798094e-37,884.250036904242,50.1259146097826,1273.45913202382,20.5990962972723
"49","WNT10A",411.266215339093,-3.75435738779142,0.285890559335485,-13.1321488772414,2.15454583487615e-39,6.793414928334e-37,773.278418727017,57.0398338663043,758.289826318676,56.4567824443759
"50","SDC2",233.892488796041,5.89782381883948,0.449815133472755,13.1116616137521,2.82343874401366e-39,8.72442571900221e-37,9.68799841229747,445.947792045652,6.1549498889503,473.779214837263
"51","BLOC1S6",7558.59333900196,2.72807352875404,0.208768283483759,13.067471184943,5.05171004674326e-39,1.53037098474869e-36,2065.30511607614,11375.1256567924,1900.03303071896,14893.9095524204
"52","TREML2",2337.50125699312,2.59870956894412,0.199897036407104,13.0002406021251,1.21958982337623e-38,3.62358899445438e-36,676.398434604042,3771.54295443261,648.731718295361,4253.33192064048
"53","RAB19",376.750603460821,4.15473366613311,0.324449476016652,12.8054873662976,1.52763680558337e-37,4.4532054049553e-35,44.9170835479247,609.289134480978,35.6987093559117,817.097486458468
"54","APCDD1",290.012810692783,5.70342905953756,0.4480218407228,12.7302478163478,4.01562621963682e-37,1.1489152795072e-34,7.04581702712544,427.798753997282,14.1563847445857,711.05028700214
"55","SOCS3",1838.99134000212,3.26356698087302,0.257803476454401,12.6591271217798,9.96006146553481e-37,2.79787181168205e-34,428.914111526261,3476.83714612337,266.509330191548,3183.70477216731
