,query,significant,p_value,term_size,query_size,intersection_size,precision,recall,term_id,source,term_name,effective_domain_size,source_order,parents
1,query_1,TRUE,0.0217984903985383,11,23,2,0.0869565217391304,0.181818181818182,GO:0008331,GO:MF,high voltage-gated calcium channel activity,20166,2101,GO:0005245
