"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","s-42","s-52","s-82","s-92"
"94","SERPINB9P1",847.271921453048,-3.76206270439298,0.446421678472247,-8.4271505749174,3.54183975464049e-17,5.049005607679e-15,1310.54899721003,74.8466623934875,1845.0752404799,158.616785728779
"95","ARHGEF17",448.373741632569,9.43132989507356,1.12439816046618,8.38789160875479,4.94938218513881e-17,6.9812338190379e-15,0,713.202331076405,1.88081064269103,1078.41182481118
"96","KLHL24",3736.02183534496,-2.33502246000219,0.278897718874343,-8.37232541530479,5.64921829321653e-17,7.88536720094808e-15,5592.71761160327,1018.34641621909,6878.12452032109,1454.89879323638
"97","ZBTB10",2466.55174151322,-1.79938665479772,0.214976100331855,-8.3701706934866,5.75348303157388e-17,7.9481105797e-15,3878.06406840514,1050.73199129319,3786.07182373704,1151.33908261751
"98","ESR2",864.581959466031,-3.39993098385021,0.406886109842506,-8.35597702061206,6.48933427439516e-17,8.87317135478522e-15,1815.12152424489,193.59377099854,1344.77960952409,104.832933096607
"99","ZBED2",398.741129791772,4.52215087004802,0.544305874198511,8.30810594632452,9.72416903319552e-17,1.31620065701838e-14,51.3503014239023,759.981495072335,18.8081064269103,764.824616243939
"100","LINC00926",3815.175207868,-3.35376517946948,0.405933203019757,-8.26186464797818,1.43414273050668e-16,1.92175125887895e-14,8343.3076704836,928.386485457682,5558.73585447334,430.270821057377
"101","LDHA",15274.5606931472,1.53343760903968,0.186646462529904,8.21573357595242,2.10871165817618e-16,2.79769665540206e-14,8276.32901645242,22748.3476114976,7414.15555348804,22659.4105911509
"102","VMP1",4038.68745324439,2.16237400810112,0.263331653327909,8.21159925430029,2.18261682525648e-16,2.86735935867028e-14,1645.44226736591,7501.93854605494,1308.10380199161,5699.26519756508
"103","SGK1",1866.11059138239,2.73676953045042,0.333663595039782,8.20218199148793,2.36062561620215e-16,3.07110517059309e-14,573.783802867082,2600.2018387276,403.433882857226,3887.02284107766
"104","CFL1",20130.3917333211,1.5025049745106,0.18324421880842,8.19946726985943,2.41454648533427e-16,3.0834531574406e-14,10013.3087776609,30267.5584642587,10989.5765852437,29251.123106121
"105","SCN3A",538.465656380995,-2.9064506025769,0.35447165023412,-8.19938802061394,2.41613866814375e-16,3.0834531574406e-14,908.677073022966,107.232237467593,991.187208698173,146.766106335249
"106","CLEC2D",6419.81239357583,-2.35604065719116,0.289100464609183,-8.14955679983479,3.65260443387422e-16,4.61744334093533e-14,8236.14182403371,2066.19968972791,13245.6089511516,2131.29910939014
"107","FCRLA",4635.80561163096,-2.30729571752711,0.284837709087004,-8.10038714650081,5.47845637648114e-16,6.86087060232217e-14,9401.57040417619,1553.06824466487,6026.11729918206,1562.46649850073
"108","ATP6V0A2",3764.54344150491,2.15347430930993,0.26616519029412,8.09074359772698,5.93015718183314e-16,7.35778761449668e-14,1632.04653655968,6372.04181569172,1136.95003350673,5917.13538026151
"109","CD37",21424.3149722916,-1.66583700035793,0.205929750918716,-8.08934596835144,5.99859602754248e-16,7.36498244940581e-14,34402.4693322135,9378.14286201477,30758.7772505691,11157.8704443693
